seed,Team/Year,AdjTempo,AdjOE,AdjDE,AdjEM,OppeFGPct,OppTOPct,OppORPct,OppFTRate,eFGPct,TOPct,ORPct,FTRate
15.0,2004 Vermont,64.3586,100.742,102.041,-1.29931,48.5382,19.411,28.5578,24.7613,47.9917,18.6978,32.1844,31.9551
4.0,2004 Wake Forest,70.5763,120.827,98.4588,22.3686,51.4081,23.0014,33.3636,39.2049,53.9374,19.5599,37.7273,44.7141
8.0,2004 Washington,73.6356,111.976,100.871,11.1048,51.7588,22.3567,35.2444,40.871,51.4873,19.4196,34.0074,41.7523
11.0,2004 Western Michigan,65.955,114.773,97.3126,17.4602,48.9177,23.7743,31.4383,36.8584,51.7222,19.1837,40.1389,39.921
6.0,2004 Wisconsin,60.4638,114.662,90.0084,24.6539,46.6123,22.6012,30.4805,30.2384,50.326,16.0494,34.7591,40.5453
7.0,2004 Xavier,64.1432,110.761,92.9239,17.837,46.472,20.4633,31.5607,30.2676,51.0204,18.5359,34.4639,37.7551
5.0,2005 Alabama,62.9331,118.554,97.0791,21.4752,46.9516,17.161,30.6245,25.313,55.5828,19.3183,35.084,43.8037
16.0,2005 Alabama A&M,72.9272,90.3956,102.684,-12.2885,46.9317,26.5027,35.9705,32.1853,44.9438,20.3053,31.3663,40.5743
3.0,2005 Arizona,68.981,115.596,94.9498,20.6464,49.2483,22.4632,34.7908,28.1549,53.3703,20.6708,40.0481,30.9091
4.0,2005 Boston College,64.2996,113.859,95.8068,18.0519,46.9845,21.0011,34.9009,24.5836,49.2289,20.0465,41.3033,42.8232
14.0,2005 Bucknell,63.3119,101.077,95.2281,5.8484,45.1242,23.7198,32.4574,39.1884,51.2934,23.8151,31.4054,42.3975
7.0,2005 Charlotte,70.3386,112.371,100.097,12.2743,49.3729,21.8672,33.6004,28.4493,49.7453,18.2785,36.1259,41.313
15.0,2005 Chattanooga,67.6872,99.1811,99.6517,-0.470586,49.8117,21.4443,27.0206,28.5625,49.0591,24.8141,38.3619,42.8293
7.0,2005 Cincinnati,68.4596,112.199,92.0126,20.1864,43.0923,20.0871,34.6439,29.8254,49.5305,18.818,38.7439,45.8007
2.0,2005 Connecticut,70.6715,112.503,89.7487,22.7543,42.9353,16.84,30.6978,25.6219,50.1603,20.9825,42.4579,41.2927
10.0,2005 Creighton,63.1919,114.766,100.33,14.4361,49.6442,22.4142,35.5098,33.0049,53.2692,18.4214,30.9502,36.2637
16.0,2005 Delaware St.,59.5674,102.377,107.716,-5.33826,52.986,26.4667,38.2783,35.9593,48.8013,22.0473,33.5471,42.0189
1.0,2005 Duke,68.6081,117.435,88.7397,28.6957,42.2233,21.7919,36.7557,32.004,52.1149,18.9495,37.3077,42.8721
15.0,2005 Eastern Kentucky,66.0513,102.465,101.106,1.35916,48.3168,20.2961,32.6212,41.1881,52.425,21.1462,33.7669,30.9509
16.0,2005 Fairleigh Dickinson,68.6839,102.717,105.796,-3.07905,50.6667,21.292,31.8182,37.6111,50.5222,19.8251,34.7422,32.846
4.0,2005 Florida,64.8327,117.796,92.9202,24.8756,46.1032,21.7067,29.4399,35.1862,55.1685,20.2719,35.9577,40.8909
12.0,2005 George Washington,70.7679,110.008,95.3032,14.7044,49.0202,24.3769,32.6211,33.3729,52.2286,20.8542,37.0038,39.6
5.0,2005 Georgia Tech,69.1369,109.089,88.7409,20.3479,44.4208,21.1472,32.9618,37.1945,50.293,20.9278,34.8936,37.2403
3.0,2005 Gonzaga,67.1057,120.006,101.569,18.4368,48.587,17.5255,29.7927,29.8913,54.8207,19.3206,38.9796,46.8548
1.0,2005 Illinois,64.8528,122.18,88.8696,33.3107,47.063,22.2557,31.2191,30.4202,55.9787,16.5842,34.6693,28.8308
10.0,2005 Iowa,68.2558,112.204,94.3365,17.8671,47.4814,21.0839,32.2331,34.2524,51.6658,20.6017,32.5285,40.6881
9.0,2005 Iowa St.,66.7132,103.174,90.1667,13.0077,47.5202,24.3522,33.288,30.4498,46.8506,18.9825,33.801,35.1728
3.0,2005 Kansas,66.4302,116.112,92.1767,23.935,44.3275,19.9636,33.3191,38.1287,53.4442,20.8887,35.5745,38.5392
2.0,2005 Kentucky,67.1865,112.199,88.253,23.9456,46.6161,25.4686,34.1719,31.7813,52.0619,18.8303,35.3591,37.5773
6.0,2005 LSU,66.3426,114.892,100.313,14.5794,50.8877,18.1462,29.2614,30.4696,51.9822,19.3107,35.079,40.5325
13.0,2005 Louisiana Lafayette,67.7535,107.206,97.5553,9.65038,50.6378,24.7344,34.1701,43.9413,49.8857,22.3765,40.2895,35.7143
4.0,2005 Louisville,67.4861,116.489,91.7883,24.7011,44.7709,23.0161,31.2775,37.002,55.0785,19.9048,37.2131,43.2777
5.0,2005 Michigan St.,65.7071,119.608,93.9891,25.6192,48.8034,22.0813,29.5855,37.9487,54.5576,19.9357,38.852,37.2601
12.0,2005 Milwaukee,68.9088,108.035,95.0665,12.9683,46.6034,24.303,35.6061,37.6989,51.0681,19.462,36.6604,37.1247
8.0,2005 Minnesota,67.5591,104.448,89.3931,15.0549,47.6357,25.0486,32.185,31.4653,50.1465,23.3355,35.9383,38.4886
9.0,2005 Mississippi St.,68.5911,108.143,93.6936,14.4497,46.6517,19.3319,29.9922,27.986,49.5148,21.4277,40.8079,40.4494
16.0,2005 Montana,68.1769,99.6469,102.655,-3.00797,48.5723,19.6099,29.9378,29.6037,51.7011,24.1049,32.6974,46.2308
9.0,2005 Nevada,65.796,104.061,92.4275,11.6337,44.0011,18.835,28.7045,26.9125,48.0527,21.0761,36.6251,45.4164
12.0,2005 New Mexico,65.5042,114.069,98.4124,15.6566,47.7753,21.3702,32.4178,27.8643,56.9677,20.7126,33.0015,43.5407
14.0,2005 Niagara,69.6709,115.968,110.486,5.48207,51.6164,16.9784,29.6485,34.8493,50.5483,17.5246,39.9567,41.3055
1.0,2005 North Carolina,73.6909,121.055,89.0521,32.0028,46.394,23.0619,31.5068,30.299,56.0398,20.9913,39.7024,44.1593
10.0,2005 North Carolina St.,62.7547,116.383,97.3737,19.009,48.5484,22.6078,35.9008,39.1936,53.1593,18.458,32.7513,38.7467
11.0,2005 Northern Iowa,64.7766,112.535,99.1544,13.3809,48.9118,19.3705,28.6585,32.2353,54.2866,17.0714,27.7495,31.9436
16.0,2005 Oakland,65.4975,107.721,108.701,-0.980674,54.7368,20.5592,36.1222,35.2632,50.4305,18.0258,33.6191,37.1986
13.0,2005 Ohio,65.7035,109.952,101.921,8.03021,50.3683,22.794,35.1351,30.5949,51.6746,19.6793,33.8285,47.9665
3.0,2005 Oklahoma,64.7668,115.786,92.1522,23.6343,46.5883,23.4336,31.86,37.9014,53.225,19.9387,38.4206,34.1898
2.0,2005 Oklahoma St.,66.4584,120.257,94.5142,25.7432,50.1166,22.1387,30.4598,33.3528,55.879,20.1894,36.646,37.3092
12.0,2005 Old Dominion,65.9978,104.244,94.2423,10.002,46.3272,24.5712,31.0465,30.6622,49.4678,17.7309,33.6851,36.1895
8.0,2005 Pacific,63.6235,113.489,99.2906,14.1981,47.393,16.6432,30.3619,23.2162,55.9762,21.0282,35.5234,39.4869
13.0,2005 Penn,67.7962,102.365,92.16,10.2052,46.1213,23.3629,29.5344,38.1356,49.3671,22.601,35.5655,40.5063
9.0,2005 Pittsburgh,63.8867,114.695,95.8229,18.8718,46.471,19.5302,31.7445,31.3554,52.6803,21.5469,43.4622,43.2036
10.0,2005 Saint Mary's,64.742,107.381,97.5636,9.81777,46.8097,20.2883,33.5076,31.7932,49.8538,22.8476,36.8546,42.1053
15.0,2005 Southeastern Louisiana,60.1166,97.2565,94.1034,3.15302,47.3684,27.3603,33.0172,37.7574,48.6975,22.6194,32.7557,41.0999
7.0,2005 Southern Illinois,63.1371,108.872,92.3233,16.5489,47.5907,25.0792,33.5747,40.1547,49.842,19.1999,34.5291,27.2249
8.0,2005 Stanford,67.2084,106.525,94.6177,11.907,47.8504,21.1641,34.3764,32.8867,47.0191,19.9055,34.5679,38.2452
4.0,2005 Syracuse,66.0762,116.816,95.4331,21.3833,45.4103,21.4308,36.5901,32.2564,52.325,19.9846,40.9071,38.324
8.0,2005 Texas,66.8394,114.706,96.8337,17.8724,45.2938,18.1635,33.2059,31.4472,52.2306,20.0375,38.8966,41.3673
6.0,2005 Texas Tech,69.462,110.917,95.271,15.6457,49.3843,23.8959,34.8673,27.9118,51.3286,18.0499,32.7586,35.5646
11.0,2005 UAB,70.5468,110.113,97.7445,12.3689,50.4369,27.4039,38.2533,39.9235,50.5261,18.0617,32.077,38.8778
15.0,2005 UCF,59.9809,104.404,107.744,-3.33956,48.3596,18.6195,33.2859,40.5678,53.776,23.1284,39.1022,36.9141
11.0,2005 UCLA,69.3235,108.287,96.8191,11.4675,49.4444,19.7679,30.3889,33.0409,50.8767,21.9912,35.0536,38.3313
11.0,2005 UTEP,65.9661,113.304,101.548,11.7556,49.5595,22.1318,32.3988,31.3877,51.5193,17.9933,33.4271,39.3923
6.0,2005 Utah,59.0106,113.641,93.4851,20.1555,47.8743,19.5051,25.7847,24.8503,55.3115,23.8899,40.6693,47.0164
14.0,2005 Utah St.,61.3897,116.735,96.4473,20.2874,45.2962,19.2626,28.3521,23.2869,58.2048,19.8646,35.0486,38.1863
13.0,2005 Vermont,64.9605,112.615,98.97,13.6451,46.614,19.3587,27.847,26.9752,50.7289,17.8806,35.4553,31.4255
5.0,2005 Villanova,67.2118,115.814,92.0012,23.8126,44.7739,23.8664,34.6957,38.579,49.6737,19.0554,40.7228,37.6292
2.0,2005 Wake Forest,68.7048,125.004,99.1181,25.8856,49.9499,20.0452,31.6633,32.4148,55.468,20.087,40.7788,46.0834
1.0,2005 Washington,71.8909,119.924,97.2424,22.6814,50.5581,23.9785,35.8139,38.8128,54.3951,19.1116,41.2176,33.2578
7.0,2005 West Virginia,63.8385,112.738,98.8811,13.8568,50.9019,22.8536,35.934,31.8833,53.2383,17.6337,30.2488,31.1399
14.0,2005 Winthrop,62.9522,101.652,96.6464,5.00565,46.4238,22.7561,30.1282,40.1069,50.2252,21.4052,34.0654,41.1197
6.0,2005 Wisconsin,62.9376,111.095,90.7501,20.345,47.2576,18.4361,25.8865,27.9224,51.0341,17.9252,31.0407,38.2896
13.0,2006 Air Force,53.9138,112.446,97.1596,15.2867,49.1748,25.4666,35.4167,30.1575,58.0866,19.1904,25.2638,32.8018
10.0,2006 Alabama,63.0621,110.562,99.5129,11.0491,49.2072,17.705,33.1256,24.1115,50.8424,20.7303,39.0196,41.4561
16.0,2006 Albany,63.6591,105.901,103.517,2.38435,48.7834,21.3871,32.6502,36.2611,51.4759,21.532,34.8894,41.0843
8.0,2006 Arizona,67.3457,109.387,93.6111,15.7758,51.0283,25.9634,35.4371,32.9628,48.11,18.7729,36.9199,32.7442
8.0,2006 Arkansas,65.6813,111.988,93.8808,18.107,47.7298,23.9014,35.1172,30.0665,50.6257,19.2665,35.6467,39.173
15.0,2006 Belmont,68.5983,107.963,107.635,0.328042,49.361,20.7889,36.3716,37.8594,56.4871,22.0274,35.5802,35.3491
4.0,2006 Boston College,61.3466,118.48,100.286,18.1943,48.4612,19.6829,35.1007,29.9193,54.2744,19.9891,40.1519,42.5858
13.0,2006 Bradley,69.0639,106.52,90.1637,16.3566,45.3951,23.0646,31.7063,35.4768,48.6549,21.2871,35.4893,34.3507
9.0,2006 Bucknell,61.6852,105.571,92.9644,12.6066,45.0469,25.3483,29.9032,37.751,52.8314,22.7524,32.1409,43.038
7.0,2006 California,61.715,110.331,96.9581,13.3727,49.5747,20.82,29.5065,30.6804,50.1564,18.733,31.2629,44.806
1.0,2006 Connecticut,68.0475,116.671,90.7579,25.9129,43.0227,18.2743,32.2117,24.8182,51.8199,19.6581,42.4786,41.8582
15.0,2006 Davidson,65.5271,110.122,105.288,4.83337,49.2962,16.6501,28.2819,32.3133,51.9162,18.7901,34.7423,28.7425
1.0,2006 Duke,69.6792,121.189,92.6239,28.5656,46.1625,22.3773,37.6324,27.6298,55.4948,19.0751,30.8403,45.0025
3.0,2006 Florida,66.9181,116.023,92.1054,23.9172,45.0088,22.358,33.0695,29.3728,56.89,20.6755,35.5252,40.6796
11.0,2006 George Mason,62.191,108.235,91.7303,16.5044,44.4076,20.4319,31.5415,27.0174,53.6769,19.5935,32.185,34.6753
8.0,2006 George Washington,71.3753,109.578,94.6878,14.89,47.9682,24.16,32.6994,35.689,51.5987,19.2633,37.7949,41.6207
7.0,2006 Georgetown,57.5286,116.423,96.6387,19.7838,48.1931,20.1555,31.1374,27.3104,53.4185,18.7778,36.3498,31.9857
3.0,2006 Gonzaga,65.6245,117.976,103.276,14.6999,49.3712,18.4258,32.497,32.0423,52.3417,17.5132,35.8025,45.3965
16.0,2006 Hampton,68.0614,92.2737,102.047,-9.77332,44.7415,21.7023,29.8291,49.079,46.1977,22.918,36.7142,36.7735
4.0,2006 Illinois,61.3569,114.309,90.5453,23.7637,45.5918,21.6714,29.0692,37.1377,52.2666,18.5755,37.7613,31.4085
6.0,2006 Indiana,65.9344,109.123,92.5182,16.6049,48.6313,21.1361,30.5069,34.071,54.0462,20.6137,31.3082,30.2312
13.0,2006 Iona,69.0528,109.77,98.2748,11.4947,48.713,22.129,33.9478,34.0088,53.3515,20.4783,37.3733,40.7085
3.0,2006 Iowa,64.5806,104.054,84.7443,19.3097,43.5484,21.3484,29.2871,26.3788,48.479,22.0967,32.1444,39.0487
4.0,2006 Kansas,67.4558,110.301,86.1782,24.1225,42.8922,23.8479,33.3735,31.7538,52.4581,22.2342,38.2605,35.2782
12.0,2006 Kent St.,65.4147,107.72,96.7855,10.9348,50.4284,23.6712,27.6329,41.7381,50.5479,19.2159,32.9845,39.9452
8.0,2006 Kentucky,63.6485,113.522,97.5788,15.943,48.2864,19.9798,33.6987,32.3785,51.2624,19.4152,37.453,29.7525
4.0,2006 LSU,67.0837,111.476,91.2092,20.2666,45.6616,21.0421,30.4216,23.9693,50.0739,21.8624,39.721,37.5555
7.0,2006 Marquette,67.6202,111.896,96.3234,15.573,47.5028,20.1017,37.1744,34.0629,52.5086,20.9192,34.6399,30.7298
1.0,2006 Memphis,71.0562,112.334,90.0369,22.2972,42.6457,23.3009,32.2512,43.6008,51.1785,20.9745,41.1012,39.4151
6.0,2006 Michigan St.,63.6938,116.81,99.7762,17.0338,49.8108,18.8137,29.9127,32.7568,53.037,20.5323,35.7767,36.5544
11.0,2006 Milwaukee,67.03,107.832,95.6839,12.1486,49.0178,21.6776,29.8375,35.7274,49.0625,19.5876,38.4055,38.8636
16.0,2006 Monmouth,64.2233,95.639,97.5258,-1.88684,45.2738,22.6551,34.984,29.5455,50.1681,22.0404,26.899,33.4454
12.0,2006 Montana,65.7503,111.157,102.341,8.81599,49.8195,20.3632,32.1861,35.0782,55.1033,19.4218,33.4055,36.9988
14.0,2006 Murray St.,62.8848,104.196,95.9061,8.28998,44.9089,21.8243,33.0969,38.4664,51.2998,18.8668,36.9209,31.1381
5.0,2006 Nevada,65.4263,109.514,93.2299,16.2837,44.7213,19.7388,32.0183,29.9571,50.0,18.8605,36.4973,35.9044
3.0,2006 North Carolina,69.944,116.376,93.1032,23.2731,46.4097,20.4596,30.5938,27.5607,53.6484,22.7378,41.2072,40.5196
10.0,2006 North Carolina St.,63.9921,113.287,96.6036,16.6834,46.2513,20.0139,34.2128,33.603,55.0206,19.6467,27.924,39.8121
10.0,2006 Northern Iowa,59.0981,109.202,92.8333,16.3692,45.9379,19.0351,28.0383,23.178,51.7617,19.5019,28.6757,35.2979
14.0,2006 Northwestern St.,67.2275,106.895,99.6838,7.21097,48.3597,24.1192,36.2587,43.2337,51.6873,22.155,38.2177,40.045
2.0,2006 Ohio St.,64.7814,114.312,91.568,22.7439,46.9399,20.2402,32.5121,21.554,53.8247,17.6634,30.2973,33.8358
6.0,2006 Oklahoma,61.5858,113.21,98.3959,14.8143,49.727,21.4969,29.7386,35.8362,50.6305,21.9855,42.8268,34.3632
16.0,2006 Oral Roberts,66.538,106.189,100.139,6.0496,48.9572,20.4023,31.315,32.7113,51.2863,20.8556,38.2286,39.0257
13.0,2006 Pacific,62.4608,109.809,98.4624,11.3464,47.0485,20.3875,30.7621,27.1771,54.1793,18.6843,32.835,34.464
15.0,2006 Penn,64.1402,101.536,94.3154,7.22088,47.4823,26.2667,33.5202,33.8298,50.5852,19.7543,31.4935,34.5904
5.0,2006 Pittsburgh,64.3893,111.569,90.0027,21.5662,46.079,19.1464,29.158,30.3407,51.1944,20.2405,38.7709,39.5765
11.0,2006 San Diego St.,65.6456,111.97,98.9596,13.0107,49.1836,21.312,35.157,28.9977,52.3126,21.6457,39.4043,41.6862
10.0,2006 Seton Hall,65.0036,106.434,96.6752,9.75889,48.1526,20.2445,31.1823,37.1896,46.0947,19.5002,34.4368,37.6923
14.0,2006 South Alabama,65.275,109.629,99.6493,9.98002,49.4743,23.6882,32.2222,34.632,52.6146,19.4704,33.0769,34.1363
16.0,2006 Southern,64.5164,96.2068,99.848,-3.64127,44.1558,21.7064,33.5781,35.3355,47.7741,24.6006,36.8813,32.3317
11.0,2006 Southern Illinois,60.1962,103.568,88.8149,14.7533,45.3242,27.099,31.8952,44.4369,46.5538,22.2581,34.4056,34.341
5.0,2006 Syracuse,68.1385,109.973,96.6599,13.3126,46.2047,22.0782,36.4011,36.6797,50.072,21.182,37.1551,33.5094
2.0,2006 Tennessee,71.1471,116.081,96.9371,19.1437,53.1378,24.401,33.8702,33.6657,53.6717,17.6459,31.6507,33.2073
2.0,2006 Texas,63.5205,118.329,91.9877,26.3414,44.341,20.5863,28.1471,25.0716,52.4894,19.9773,41.8968,35.2748
12.0,2006 Texas A&M,62.8202,106.596,90.7951,15.8005,46.5188,27.3093,32.6541,48.4642,50.8303,20.2491,32.3114,43.1734
9.0,2006 UAB,68.322,108.932,96.3991,12.5331,47.764,28.8145,40.6813,37.764,51.0315,18.0031,29.6381,37.8797
2.0,2006 UCLA,61.1732,113.948,91.7094,22.2382,45.8894,22.0639,31.0971,31.6891,53.2226,22.3082,37.4363,38.4693
9.0,2006 UNC Wilmington,62.4796,105.965,91.2105,14.7547,44.3486,23.3087,31.3497,43.486,49.0091,18.9326,33.8954,32.1371
12.0,2006 Utah St.,60.7302,113.98,102.232,11.7478,47.9989,18.701,33.0154,25.31,55.8394,20.4056,32.7681,30.8394
1.0,2006 Villanova,65.8533,117.412,91.5788,25.8328,47.3311,23.2162,33.5559,37.4219,49.0731,16.4921,37.2678,36.9207
5.0,2006 Washington,70.9977,114.83,96.082,18.7484,48.5615,24.3234,31.6456,34.097,52.3239,19.946,41.2069,33.3972
6.0,2006 West Virginia,61.7855,115.841,97.8497,17.9911,51.1661,24.5293,38.3391,20.7622,53.337,13.2458,23.683,23.4418
7.0,2006 Wichita St.,61.8931,111.041,95.5888,15.4525,46.6596,18.692,28.9321,27.3065,50.2175,19.6975,35.4768,36.8135
15.0,2006 Winthrop,63.8967,104.292,94.6273,9.66427,46.817,24.2479,30.3608,32.2944,51.4515,20.821,38.3077,38.1717
9.0,2006 Wisconsin,64.7149,111.45,94.9667,16.4836,47.9444,20.008,31.9379,31.3839,48.7201,17.3499,35.4682,38.0634
14.0,2006 Xavier,65.1414,110.467,97.4771,12.9902,45.1172,18.9037,32.7848,33.5379,52.6409,19.4288,34.1985,42.3145
13.0,2007 Albany,63.5137,107.402,103.976,3.42522,49.7636,21.4004,30.9167,38.1797,51.731,20.4514,34.9765,32.8604
8.0,2007 Arizona,67.8259,119.512,100.303,19.2093,50.7157,16.9738,31.421,19.5296,52.6554,19.7564,37.5369,41.6384
12.0,2007 Arkansas,65.8864,110.253,93.3649,16.8885,46.7148,20.3443,33.0958,30.8611,51.6754,21.987,34.9081,38.2199
8.0,2007 BYU,67.1913,116.124,100.375,15.7494,48.9311,18.7881,29.1684,36.9321,55.1697,19.271,36.5007,34.7781
15.0,2007 Belmont,65.4936,106.429,101.758,4.67153,43.7092,19.4167,33.6367,36.3834,54.4552,22.8377,34.5154,32.0658
7.0,2007 Boston College,63.8331,117.0,101.094,15.9057,49.0991,18.1444,37.0981,24.4745,53.3182,20.3382,37.9789,44.8667
5.0,2007 Butler,58.1217,118.052,97.0797,20.9727,45.9375,21.5229,33.1892,42.3125,52.5029,15.5361,29.386,39.7527
16.0,2007 Central Connecticut,62.8352,104.052,106.074,-2.02233,49.9734,20.8507,32.8999,29.3617,50.5488,20.9861,35.6236,37.7607
10.0,2007 Creighton,62.2034,114.267,95.1571,19.1102,48.0622,21.9219,31.6822,31.4739,50.6919,19.8894,33.9164,42.7196
13.0,2007 Davidson,71.316,112.107,98.4988,13.6084,49.4031,22.9635,27.6949,30.8736,51.8145,19.3014,35.0105,32.5101
6.0,2007 Duke,63.6919,112.973,89.3301,23.6432,46.0541,22.0953,30.6975,29.5254,52.5086,22.6851,36.5796,39.7948
16.0,2007 Eastern Kentucky,60.6506,102.437,105.239,-2.80238,52.3913,24.1728,36.3493,28.0745,54.6696,21.2987,28.0856,28.5896
1.0,2007 Florida,64.9276,120.927,92.0656,28.8619,45.2019,18.7621,28.1303,27.7464,59.5929,20.7312,37.6196,43.6593
16.0,2007 Florida A&M,67.1306,100.826,110.11,-9.28363,50.4929,21.2748,34.1008,32.9135,50.2353,24.3402,37.627,44.9412
11.0,2007 George Washington,66.4415,106.11,97.4405,8.66941,47.6162,24.6839,34.4828,38.4386,50.5559,20.3361,35.791,33.9633
2.0,2007 Georgetown,59.1413,121.238,93.1473,28.0911,44.0568,19.2612,33.9489,32.093,56.9825,21.9677,40.2003,36.5827
10.0,2007 Georgia Tech,67.0238,116.887,97.1408,19.7464,49.7062,23.7933,32.6626,44.2421,54.2431,21.8881,41.7485,34.154
10.0,2007 Gonzaga,66.5965,116.012,100.227,15.7845,46.665,18.7306,30.0347,36.4858,54.1128,18.6469,33.0377,39.4206
13.0,2007 Holy Cross,61.7425,103.31,95.6542,7.65535,47.7918,26.0877,30.1288,38.9905,48.6006,23.7626,37.7561,40.0583
12.0,2007 Illinois,61.5558,107.542,89.9416,17.6003,45.7126,22.6991,29.4517,34.7045,49.7541,21.6487,37.4837,37.1585
7.0,2007 Indiana,64.4417,116.372,95.3063,21.0657,46.2025,21.7668,31.7143,46.2025,51.7949,19.0399,35.2262,34.359
16.0,2007 Jackson St.,69.1948,100.077,109.396,-9.31953,50.2059,24.0156,38.0875,42.666,46.3988,20.6371,34.2167,35.8648
1.0,2007 Kansas,68.0793,115.098,86.837,28.2605,43.4691,23.6634,30.2708,33.9888,54.5069,19.9941,37.7941,36.1892
8.0,2007 Kentucky,65.7553,115.724,94.7893,20.9347,47.4252,18.4467,32.1681,27.8568,53.7988,20.7796,34.3578,36.9181
12.0,2007 Long Beach St.,70.5918,111.687,105.309,6.37727,51.2372,21.8595,34.5185,32.2754,52.6725,18.762,34.6055,34.7172
6.0,2007 Louisville,63.5029,112.8,93.3409,19.4594,45.5342,22.4658,33.8349,45.5341,49.8937,19.2237,37.1392,37.1945
8.0,2007 Marquette,67.4391,112.208,94.3579,17.8501,47.1827,24.2915,35.039,39.8975,49.3902,21.0377,39.2308,39.8727
4.0,2007 Maryland,71.105,112.483,90.1675,22.3158,43.7175,22.6521,35.9269,30.2315,52.6083,21.6516,36.5506,38.7303
2.0,2007 Memphis,68.0416,115.184,90.3103,24.8739,43.7344,23.6472,31.8064,42.6361,51.7119,18.4816,39.5573,42.3744
14.0,2007 Miami OH,57.8835,105.408,97.2962,8.11199,45.7195,19.4452,31.842,34.1227,51.4058,21.9394,27.8801,31.8211
9.0,2007 Michigan St.,60.1869,112.195,91.4261,20.769,44.4986,20.0741,31.0345,37.8797,52.2727,24.1546,40.2169,39.1026
7.0,2007 Nevada,65.7055,117.804,101.581,16.2229,45.5045,16.4654,30.6356,28.5215,54.7418,19.1355,36.5854,32.5606
13.0,2007 New Mexico St.,69.3769,108.471,100.934,7.5367,49.4436,22.7925,32.8625,39.0567,52.9251,23.421,39.2122,51.5582
16.0,2007 Niagara,67.5343,107.414,110.105,-2.69168,52.2618,19.2451,32.1003,30.9432,48.2824,18.921,38.6782,38.7765
1.0,2007 North Carolina,71.8899,120.45,88.7132,31.7371,47.0207,21.419,29.6145,27.8929,54.3679,18.4609,39.7343,39.4792
15.0,2007 North Texas,68.6774,102.971,104.218,-1.24693,48.5593,21.2401,32.4816,41.9209,50.9532,21.5095,37.6715,39.4336
6.0,2007 Notre Dame,69.886,119.18,98.4445,20.7354,47.2089,20.8667,31.2211,30.941,53.4865,18.0756,36.0926,40.3064
1.0,2007 Ohio St.,64.2281,119.341,90.4737,28.8677,46.7085,20.2412,31.2432,21.6301,53.7597,17.2208,34.7356,36.5429
12.0,2007 Old Dominion,65.4798,109.203,95.9276,13.2754,47.0639,21.178,29.1775,35.6937,49.535,18.5191,35.2423,36.1597
14.0,2007 Oral Roberts,66.0598,107.181,98.146,9.03458,46.9509,19.971,30.9565,32.4879,52.4735,22.2702,35.0436,47.1731
3.0,2007 Oregon,65.5537,117.207,97.4793,19.7274,49.2289,21.6501,32.6113,28.6265,53.4022,18.4769,35.3614,32.7546
14.0,2007 Penn,67.5944,110.281,102.103,8.17781,49.5721,22.8963,34.3936,35.0244,53.7764,20.0466,32.7497,37.8248
3.0,2007 Pittsburgh,61.3083,118.425,95.5748,22.8504,46.0949,18.5254,31.7479,31.1913,52.8501,18.1863,37.1656,36.1179
9.0,2007 Purdue,66.1644,110.368,92.7698,17.5977,48.0297,24.3971,32.8447,38.6065,51.9357,20.8041,34.9392,37.8953
4.0,2007 Southern Illinois,60.412,109.583,89.2996,20.283,48.063,24.509,28.8344,49.7045,51.7421,22.251,31.8618,45.4156
11.0,2007 Stanford,65.2687,109.515,97.1603,12.3543,46.219,16.8138,28.9238,35.7788,49.7699,21.7816,37.8139,35.9609
5.0,2007 Tennessee,71.0474,113.576,97.1313,16.4443,51.81,24.0273,34.7718,39.1151,52.308,18.7955,34.5441,37.9342
4.0,2007 Texas,66.9647,120.376,99.8398,20.5363,47.6409,19.6132,34.3267,29.7297,51.5935,17.1018,36.9888,39.261
3.0,2007 Texas A&M,63.6458,119.182,91.8518,27.3305,42.7775,21.7087,29.8288,38.3714,55.7049,18.1799,33.8164,41.3055
15.0,2007 Texas A&M Corpus Chris,67.5189,114.201,106.477,7.72391,50.2312,21.5902,31.714,36.9364,57.6474,23.4939,38.2514,47.973
10.0,2007 Texas Tech,64.2774,111.978,100.346,11.6325,51.9017,22.6671,35.6213,30.0581,50.915,17.1761,28.9555,39.6663
2.0,2007 UCLA,63.0382,116.164,90.9188,25.2454,47.6376,23.2345,29.9323,30.1834,53.5065,18.4105,33.4683,32.7792
7.0,2007 UNLV,64.7378,111.624,95.9746,15.6493,48.4171,22.2666,34.7454,34.8241,50.8403,16.0929,34.6915,33.38
5.0,2007 USC,66.6094,109.896,95.4932,14.4031,44.6716,20.6995,33.5522,30.5466,52.7652,20.7781,30.2464,39.1654
11.0,2007 VCU,64.6616,116.022,101.653,14.3693,50.9738,23.7734,32.939,37.3957,51.9026,16.4719,36.0269,40.4363
6.0,2007 Vanderbilt,66.2076,114.982,101.303,13.6783,50.6091,21.7802,33.5324,31.5148,53.1283,17.6525,29.6625,32.3775
9.0,2007 Villanova,65.5366,113.578,92.8864,20.6914,48.1526,23.0827,32.0519,41.9746,48.7521,19.9329,39.1263,41.747
4.0,2007 Virginia,67.7343,112.895,98.6492,14.2454,47.2776,18.8846,32.6105,35.2022,50.6933,18.9304,37.2523,42.873
5.0,2007 Virginia Tech,63.1958,113.073,95.159,17.9139,48.3041,22.5139,33.8136,36.5743,50.9589,16.1732,32.7056,39.3425
3.0,2007 Washington St.,59.623,111.012,93.1182,17.8933,46.1802,21.8279,31.5013,33.6374,51.9685,16.4527,26.8095,33.3521
